institution_id,UNITID,school_id,gss_code,year,Institution_Name,hdg_inst,toc_code,institution_state,hbcu_flag,land_grant_flag,carnegie_code_1994,carnegie_code_2005,carnegie_code_2010,full_school_name,school_name,school_type_code,hdg_code,pt_tot_all_races_v,pt_tot_forgn_v,pt_tot_hisp_v,pt_tot_indian_v,pt_tot_asian_v,pt_tot_black_v,pt_tot_pacific_v,pt_tot_white_v,pt_tot_multi_non_hisp_v,pt_tot_asian_pi_98_v,pt_tot_other_98_v,pt_tot_unknown_v,pt_men_all_races_v,pt_men_forgn_v,pt_men_hisp_v,pt_men_indian_v,pt_men_asian_v,pt_men_black_v,pt_men_pacific_v,pt_men_white_v,pt_men_multi_non_hisp_v,pt_men_asian_pi_98_v,pt_men_other_98_v,pt_men_unknown_v,pt_wmen_all_races_v,pt_wmen_forgn_v,pt_wmen_hisp_v,pt_wmen_indian_v,pt_wmen_asian_v,pt_wmen_black_v,pt_wmen_pacific_v,pt_wmen_white_v,pt_wmen_multi_non_hisp_v,pt_wmen_asian_pi_98_v,pt_wmen_other_98_v,pt_wmen_unknown_v,ft_tot_all_races_v,ft_tot_forgn_v,ft_tot_hisp_v,ft_tot_indian_v,ft_tot_asian_v,ft_tot_black_v,ft_tot_pacific_v,ft_tot_white_v,ft_tot_multi_non_hisp_v,ft_tot_asian_pi_98_v,ft_tot_other_98_v,ft_tot_unknown_v,ft_men_all_races_v,ft_men_forgn_v,ft_men_hisp_v,ft_men_indian_v,ft_men_asian_v,ft_men_black_v,ft_men_pacific_v,ft_men_white_v,ft_men_multi_non_hisp_v,ft_men_asian_pi_98_v,ft_men_other_98_v,ft_men_unknown_v,ft_wmen_all_races_v,ft_wmen_forgn_v,ft_wmen_hisp_v,ft_wmen_indian_v,ft_wmen_asian_v,ft_wmen_black_v,ft_wmen_pacific_v,ft_wmen_white_v,ft_wmen_multi_non_hisp_v,ft_wmen_asian_pi_98_v,ft_wmen_other_98_v,ft_wmen_unknown_v,ft_frst_tot_all_races_v,ft_frst_tot_forgn_v,ft_frst_tot_hisp_v,ft_frst_tot_indian_v,ft_frst_tot_asian_v,ft_frst_tot_black_v,ft_frst_tot_pacific_v,ft_frst_tot_white_v,ft_frst_tot_multi_non_hisp_v,ft_frst_tot_unknown_v,ft_frst_men_all_races_v,ft_frst_men_forgn_v,ft_frst_men_hisp_v,ft_frst_men_indian_v,ft_frst_men_asian_v,ft_frst_men_black_v,ft_frst_men_pacific_v,ft_frst_men_white_v,ft_frst_men_multi_non_hisp_v,ft_frst_men_unknown_v,ft_frst_wmen_all_races_v,ft_frst_wmen_forgn_v,ft_frst_wmen_hisp_v,ft_frst_wmen_indian_v,ft_frst_wmen_asian_v,ft_frst_wmen_black_v,ft_frst_wmen_pacific_v,ft_frst_wmen_white_v,ft_frst_wmen_multi_non_hisp_v,ft_frst_wmen_unknown_v
63,137546,24,402,1983,Stetson University,2,2,FL,0,0,C1,19,18,Stetson University,,G,2,2,0,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
63,137546,24,603,1983,Stetson University,2,2,FL,0,0,C1,19,18,Stetson University,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
63,137546,24,907,1983,Stetson University,2,2,FL,0,0,C1,19,18,Stetson University,,G,2,5,0,0,0,,0,,5,,0,,0,4,,,,,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
63,137546,24,910,1983,Stetson University,2,2,FL,0,0,C1,19,18,Stetson University,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
65,217864,5,402,1983,Citadel Military College of South Carolina,2,1,SC,0,0,C1,18,18,Citadel Military College of South Carolina,,G,2,3,0,0,0,,0,,3,,0,,0,0,,,,,,,,,,,,3,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
65,217864,5,603,1983,Citadel Military College of South Carolina,2,1,SC,0,0,C1,18,18,Citadel Military College of South Carolina,,G,2,10,1,0,1,,0,,8,,0,,0,4,,,,,,,,,,,,6,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
65,217864,5,801,1983,Citadel Military College of South Carolina,2,1,SC,0,0,C1,18,18,Citadel Military College of South Carolina,,G,2,14,0,0,0,,1,,13,,0,,0,6,,,,,,,,,,,,8,,,,,,,,,,,,2,0,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,
66,134945,141,401,1983,Jacksonville University,2,2,FL,0,0,C1,19,19,Jacksonville University,Graduate School,G,2,36,5,1,0,,1,,24,,1,,4,26,,,,,,,,,,,,10,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
66,134945,141,910,1983,Jacksonville University,2,2,FL,0,0,C1,19,19,Jacksonville University,Graduate School,G,2,36,0,0,0,,0,,36,,0,,0,14,,,,,,,,,,,,22,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
68,136950,46,910,1983,Rollins College,2,2,FL,0,0,C1,18,18,Rollins College,,G,2,5,0,0,0,,5,,0,,0,,0,4,,,,,,,,,,,,1,,,,,,,,,,,,1,0,0,0,,1,,0,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
70,999999,90,801,1983,US International University,1,2,CA,0,0,D1,,,US International University,Graduate School,G,1,267,27,15,0,,8,,209,,7,,1,144,,,,,,,,,,,,123,,,,,,,,,,,,343,43,18,0,,9,,264,,9,,0,175,,,,,,,,,,,,168,,,,,,,,,,,,30,,,,,,,,,,15,,,,,,,,,,15,,,,,,,,,
71,213783,78,801,1983,Mansfield University of Pennsylvania,2,1,PA,0,0,C1,20,19,Mansfield University of Pennsylvania,,G,2,2,0,0,0,,0,,2,,0,,0,0,,,,,,,,,,,,2,,,,,,,,,,,,10,0,0,0,,0,,10,,0,,0,3,,,,,,,,,,,,7,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,
74,999999,33,910,1983,Instituto International de las Americas,2,2,PR,0,0,N/A,,,Instituto International de las Americas,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
76,207865,118,801,1983,Southwestern Oklahoma State University,2,1,OK,0,0,C1,20,19,Southwestern Oklahoma State University,,G,2,4,0,0,0,,1,,3,,0,,0,2,,,,,,,,,,,,2,,,,,,,,,,,,12,1,1,0,,1,,9,,0,,0,6,,,,,,,,,,,,6,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,
78,151263,135,603,1983,University of Indianapolis,2,2,IN,0,0,C1,18,18,University of Indianapolis,,G,2,8,0,0,0,,0,,8,,0,,0,4,,,,,,,,,,,,4,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
78,151263,135,722,1983,University of Indianapolis,2,2,IN,0,0,C1,18,18,University of Indianapolis,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,70,0,1,0,,0,,68,,1,,0,29,,,,,,,,,,,,41,,,,,,,,,,,,28,,,,,,,,,,11,,,,,,,,,,17,,,,,,,,,
79,176053,38,908,1983,Mississippi College,2,2,MS,0,0,C1,19,18,Mississippi College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
80,194578,114,401,1983,Pratt Institute,2,2,NY,0,0,ART,30,18,Pratt Institute,,G,2,57,6,2,0,,2,,38,,3,,6,41,,,,,,,,,,,,16,,,,,,,,,,,,17,8,0,0,,1,,7,,1,,0,12,,,,,,,,,,,,5,,,,,,,,,,,,7,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,
81,196149,123,801,1983,SUNY College at Cortland,2,1,NY,0,0,C1,18,18,SUNY College at Cortland,,G,2,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,6,0,0,0,,0,,6,,0,,0,1,,,,,,,,,,,,5,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,
87,102368,48,401,1983,Troy State University Montgomery,2,1,AL,0,0,C1,18,18,Troy State University Montgomery,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,30,0,0,0,,5,,22,,3,,0,22,,,,,,,,,,,,8,,,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,0,,,,,,,,,
87,102368,48,801,1983,Troy State University Montgomery,2,1,AL,0,0,C1,18,18,Troy State University Montgomery,,G,2,45,2,0,0,,3,,37,,0,,3,15,,,,,,,,,,,,30,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
87,102368,48,910,1983,Troy State University Montgomery,2,1,AL,0,0,C1,18,18,Troy State University Montgomery,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,35,0,0,0,,8,,26,,1,,0,19,,,,,,,,,,,,16,,,,,,,,,,,,9,,,,,,,,,,9,,,,,,,,,,0,,,,,,,,,
88,209612,64,709,1983,Pacific University,2,2,OR,0,0,C2,17,18,Pacific University,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,4,1,0,0,,0,,3,,0,,0,1,,,,,,,,,,,,3,,,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,
88,209612,64,722,1983,Pacific University,2,2,OR,0,0,C2,17,18,Pacific University,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
89,999999,110,803,1983,Calif Sch of Prof Psych - Fresno,1,2,CA,0,0,OTH,,,Calif Sch of Prof Psych - Fresno,,G,1,61,0,2,1,,2,,56,,0,,0,33,,,,,,,,,,,,28,,,,,,,,,,,,116,2,2,0,,5,,104,,3,,0,71,,,,,,,,,,,,45,,,,,,,,,,,,27,,,,,,,,,,11,,,,,,,,,,16,,,,,,,,,
91,999999,137,104,1983,West Virginia Graduate College,2,1,WV,0,0,OTH,,,West Virginia Graduate College,,G,2,62,0,2,0,,3,,55,,2,,0,48,,,,,,,,,,,,14,,,,,,,,,,,,2,0,0,0,,1,,1,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
91,999999,137,105,1983,West Virginia Graduate College,2,1,WV,0,0,OTH,,,West Virginia Graduate College,,G,2,49,3,1,0,,3,,34,,8,,0,47,,,,,,,,,,,,2,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
91,999999,137,106,1983,West Virginia Graduate College,2,1,WV,0,0,OTH,,,West Virginia Graduate College,,G,2,5,0,0,0,,1,,3,,1,,0,5,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
91,999999,137,108,1983,West Virginia Graduate College,2,1,WV,0,0,OTH,,,West Virginia Graduate College,,G,2,72,1,1,0,,4,,61,,5,,0,60,,,,,,,,,,,,12,,,,,,,,,,,,2,0,0,0,,0,,2,,0,,0,2,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
91,999999,137,304,1983,West Virginia Graduate College,2,1,WV,0,0,OTH,,,West Virginia Graduate College,,G,2,25,0,0,1,,0,,23,,1,,0,11,,,,,,,,,,,,14,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
91,999999,137,401,1983,West Virginia Graduate College,2,1,WV,0,0,OTH,,,West Virginia Graduate College,,G,2,160,0,2,0,,5,,146,,7,,0,81,,,,,,,,,,,,79,,,,,,,,,,,,13,1,0,0,,1,,10,,1,,0,5,,,,,,,,,,,,8,,,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,
91,999999,137,801,1983,West Virginia Graduate College,2,1,WV,0,0,OTH,,,West Virginia Graduate College,,G,2,90,0,0,0,,1,,89,,0,,0,28,,,,,,,,,,,,62,,,,,,,,,,,,19,0,0,1,,3,,14,,1,,0,9,,,,,,,,,,,,10,,,,,,,,,,,,9,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,
91,999999,137,907,1983,West Virginia Graduate College,2,1,WV,0,0,OTH,,,West Virginia Graduate College,,G,2,32,0,0,0,,6,,26,,0,,0,19,,,,,,,,,,,,13,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
93,999999,84,801,1983,Calif Sch of Prof Psych - Los Angeles,1,2,CA,0,0,OTH,,,Calif Sch of Prof Psych - Los Angeles,,G,1,17,0,1,0,,1,,15,,0,,0,6,,,,,,,,,,,,11,,,,,,,,,,,,249,3,16,0,,9,,208,,13,,0,76,,,,,,,,,,,,173,,,,,,,,,,,,69,,,,,,,,,,17,,,,,,,,,,52,,,,,,,,,
96,999999,55,104,1983,Institute of Paper Science & Technology,1,2,GA,0,0,ENG,,,Institute of Paper Science & Technology,,G,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,100,1,0,0,,1,,97,,1,,0,87,,,,,,,,,,,,13,,,,,,,,,,,,38,,,,,,,,,,33,,,,,,,,,,5,,,,,,,,,
97,999999,31,202,1983,Atlanta University,1,2,GA,1,0,D1,,,Atlanta University,Graduate School,G,1,3,1,0,0,,2,,0,,0,,0,1,,,,,,,,,,,,2,,,,,,,,,,,,36,11,0,0,,25,,0,,0,,0,18,,,,,,,,,,,,18,,,,,,,,,,,,17,,,,,,,,,,8,,,,,,,,,,9,,,,,,,,,
97,999999,31,203,1983,Atlanta University,1,2,GA,1,0,D1,,,Atlanta University,Graduate School,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,7,5,0,0,,2,,0,,0,,0,6,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
97,999999,31,402,1983,Atlanta University,1,2,GA,1,0,D1,,,Atlanta University,Graduate School,G,2,6,0,0,0,,6,,0,,0,,0,3,,,,,,,,,,,,3,,,,,,,,,,,,54,46,0,0,,8,,0,,0,,0,32,,,,,,,,,,,,22,,,,,,,,,,,,16,,,,,,,,,,11,,,,,,,,,,5,,,,,,,,,
97,999999,31,603,1983,Atlanta University,1,2,GA,1,0,D1,,,Atlanta University,Graduate School,G,1,6,1,0,0,,5,,0,,0,,0,3,,,,,,,,,,,,3,,,,,,,,,,,,70,19,0,0,,51,,0,,0,,0,42,,,,,,,,,,,,28,,,,,,,,,,,,14,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,
97,999999,31,903,1983,Atlanta University,1,2,GA,1,0,D1,,,Atlanta University,Graduate School,G,2,23,22,0,0,,1,,0,,0,,0,18,,,,,,,,,,,,5,,,,,,,,,,,,19,16,0,0,,3,,0,,0,,0,16,,,,,,,,,,,,3,,,,,,,,,,,,8,,,,,,,,,,7,,,,,,,,,,1,,,,,,,,,
97,999999,31,907,1983,Atlanta University,1,2,GA,1,0,D1,,,Atlanta University,Graduate School,G,1,61,18,0,0,,43,,0,,0,,0,39,,,,,,,,,,,,22,,,,,,,,,,,,82,40,1,0,,40,,0,,1,,0,54,,,,,,,,,,,,28,,,,,,,,,,,,44,,,,,,,,,,29,,,,,,,,,,15,,,,,,,,,
97,999999,31,909,1983,Atlanta University,1,2,GA,1,0,D1,,,Atlanta University,Graduate School,G,2,17,0,0,0,,17,,0,,0,,0,9,,,,,,,,,,,,8,,,,,,,,,,,,10,3,0,0,,7,,0,,0,,0,3,,,,,,,,,,,,7,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
97,999999,31,910,1983,Atlanta University,1,2,GA,1,0,D1,,,Atlanta University,Graduate School,G,2,7,0,0,0,,7,,0,,0,,0,3,,,,,,,,,,,,4,,,,,,,,,,,,20,0,0,0,,19,,0,,1,,0,16,,,,,,,,,,,,4,,,,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,
99,232609,147,203,1983,Lynchburg College,2,2,VA,0,0,C1,20,20,Lynchburg College,,G,2,6,0,0,0,,0,,5,,1,,0,5,,,,,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
100,154156,14,717,1983,Des Moines Univ-Osteopathic Med Ctr,2,2,IA,0,0,MED,25,25,Des Moines Univ-Osteopathic Med Ctr,,O,1,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
101,168005,122,907,1983,Suffolk University,2,2,MA,0,0,C1,18,18,Suffolk University,,G,2,128,2,2,0,,3,,57,,0,,64,57,,,,,,,,,,,,71,,,,,,,,,,,,35,1,1,0,,4,,7,,0,,22,20,,,,,,,,,,,,15,,,,,,,,,,,,20,,,,,,,,,,10,,,,,,,,,,10,,,,,,,,,
103,107071,143,603,1983,Henderson State University,2,1,AR,0,0,C1,19,19,Henderson State University,,G,2,11,0,0,0,,0,,11,,0,,0,5,,,,,,,,,,,,6,,,,,,,,,,,,6,0,0,0,,0,,6,,0,,0,5,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,0,,,,,,,,,
109,230889,132,401,1983,Goddard College,2,2,VT,0,0,C1,19,19,Goddard College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,1,0,0,0,,1,,0,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
109,230889,132,501,1983,Goddard College,2,2,VT,0,0,C1,19,19,Goddard College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
109,230889,132,606,1983,Goddard College,2,2,VT,0,0,C1,19,19,Goddard College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
109,230889,132,612,1983,Goddard College,2,2,VT,0,0,C1,19,19,Goddard College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
109,230889,132,616,1983,Goddard College,2,2,VT,0,0,C1,19,19,Goddard College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,2,2,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,2,,,,,,,,,
109,230889,132,722,1983,Goddard College,2,2,VT,0,0,C1,19,19,Goddard College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,4,1,0,0,,0,,2,,1,,0,0,,,,,,,,,,,,4,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,
109,230889,132,801,1983,Goddard College,2,2,VT,0,0,C1,19,19,Goddard College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,19,6,0,0,,0,,12,,1,,0,10,,,,,,,,,,,,9,,,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,1,,,,,,,,,
109,230889,132,902,1983,Goddard College,2,2,VT,0,0,C1,19,19,Goddard College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
109,230889,132,907,1983,Goddard College,2,2,VT,0,0,C1,19,19,Goddard College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,1,1,0,0,,0,,0,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
109,230889,132,908,1983,Goddard College,2,2,VT,0,0,C1,19,19,Goddard College,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,7,2,1,0,,0,,3,,1,,0,0,,,,,,,,,,,,7,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,
110,102049,17,603,1983,Samford University,2,2,AL,0,0,C1,17,19,Samford University,,G,2,6,0,0,0,,0,,6,,0,,0,5,,,,,,,,,,,,1,,,,,,,,,,,,5,0,0,0,,0,,5,,0,,0,5,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
111,229267,140,107,1983,Trinity University,2,2,TX,0,0,C1,19,19,Trinity University,,G,2,7,0,0,0,,0,,7,,0,,0,7,,,,,,,,,,,,0,,,,,,,,,,,,3,2,0,0,,0,,1,,0,,0,3,,,,,,,,,,,,0,,,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,0,,,,,,,,,
111,229267,140,114,1983,Trinity University,2,2,TX,0,0,C1,19,19,Trinity University,,G,2,3,0,0,0,,0,,3,,0,,0,3,,,,,,,,,,,,0,,,,,,,,,,,,8,0,1,0,,0,,7,,0,,0,8,,,,,,,,,,,,0,,,,,,,,,,,,4,,,,,,,,,,4,,,,,,,,,,0,,,,,,,,,
111,229267,140,202,1983,Trinity University,2,2,TX,0,0,C1,19,19,Trinity University,,G,2,1,0,0,0,,1,,0,,0,,0,1,,,,,,,,,,,,0,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
111,229267,140,401,1983,Trinity University,2,2,TX,0,0,C1,19,19,Trinity University,,G,2,39,7,3,0,,1,,27,,1,,0,28,,,,,,,,,,,,11,,,,,,,,,,,,2,0,0,0,,0,,2,,0,,0,0,,,,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,,,,0,,,,,,,,,,2,,,,,,,,,
111,229267,140,603,1983,Trinity University,2,2,TX,0,0,C1,19,19,Trinity University,,G,2,2,0,0,0,,0,,2,,0,,0,0,,,,,,,,,,,,2,,,,,,,,,,,,2,0,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,,1,,,,,,,,,
111,229267,140,717,1983,Trinity University,2,2,TX,0,0,C1,19,19,Trinity University,,G,2,1,0,0,0,,0,,1,,0,,0,0,,,,,,,,,,,,1,,,,,,,,,,,,15,3,0,0,,1,,11,,0,,0,7,,,,,,,,,,,,8,,,,,,,,,,,,6,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,
111,229267,140,722,1983,Trinity University,2,2,TX,0,0,C1,19,19,Trinity University,,G,2,111,1,6,0,,0,,104,,0,,0,78,,,,,,,,,,,,33,,,,,,,,,,,,38,1,1,0,,0,,36,,0,,0,27,,,,,,,,,,,,11,,,,,,,,,,,,38,,,,,,,,,,27,,,,,,,,,,11,,,,,,,,,
111,229267,140,801,1983,Trinity University,2,2,TX,0,0,C1,19,19,Trinity University,,G,2,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,35,1,4,0,,0,,30,,0,,0,12,,,,,,,,,,,,23,,,,,,,,,,,,20,,,,,,,,,,7,,,,,,,,,,13,,,,,,,,,
111,229267,140,910,1983,Trinity University,2,2,TX,0,0,C1,19,19,Trinity University,,G,2,3,1,0,0,,1,,1,,0,,0,1,,,,,,,,,,,,2,,,,,,,,,,,,35,1,18,0,,9,,7,,0,,0,17,,,,,,,,,,,,18,,,,,,,,,,,,15,,,,,,,,,,7,,,,,,,,,,8,,,,,,,,,
112,240471,36,901,1983,University of Wisconsin-River Falls,2,1,WI,0,0,C1,19,19,University of Wisconsin-River Falls,,G,2,2,2,0,0,,0,,0,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,3,1,0,0,,1,,1,,0,,0,2,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,0,,,,,,,,,
113,101879,126,603,1983,University of North Alabama,2,1,AL,0,0,C1,18,18,University of North Alabama,,G,2,10,0,0,0,,0,,10,,0,,0,9,,,,,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
115,999999,52,104,1983,Midwest College of Engineering,2,2,IL,0,0,D1,,,Midwest College of Engineering,,G,2,2,0,0,0,,0,,2,,0,,0,1,,,,,,,,,,,,1,,,,,,,,,,,,0,0,0,0,,0,,0,,0,,0,0,,,,,,,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,
